"lang"
{
	"Language"		"english"
		//"StatDesc_RechargeRate"							"Recharge Rate"
		"StatDesc_TechDuration"							"Ability Duration"
		"StatDesc_TechDuration_postfix"					"%"
		"StatDesc_WeaponPowerAttribute"					"Weapon Damage"
		"StatDesc_ArmorAttribute"						"Armor"
		"StatDesc_HealthAttribute"						"Health"
		"StatDesc_TechDamageAttribute"					"Spirit Damage"
		"StatDesc_FireRateAttribute"					"Fire Rate"
		"StatDesc_ReloadTime"							"Reload Time"
		"StatDesc_ReloadTime_postfix"					"s"
		"StatDesc_Stamina"								"Stamina"
		"StatDesc_StaminaRegenPerSecond"				"Stamina Recovery"
		"StatDesc_StaminaRegenPerSecond_postfix"		"%"
		"StatDesc_BaseWeaponDamage"						"Weapon Damage"
		"StatDesc_BaseWeaponDamage_postfix"				"%"
		"StatDesc_TechDamageScale"						"Spirit Damage"
		//"StatDesc_TechShieldHealth"						"Spirit Shield"
		"StatDesc_BulletShieldHealth"					"Damage Shield"
		"StatDesc_ReloadSpeed_prefix"					"{s:sign}"
		"StatDesc_ReloadSpeed"							"Reload Reduction"
		"StatDesc_ReloadSpeed_postfix"					"%"
		"StatDesc_CritDamageReceivedScale"				"Crit Reduction"
		"StatDesc_CritDamageReceivedScale_postfix"		"%"
		"StatDesc_StaminaCooldown"						"Stamina Cooldown"
		"StatDesc_StaminaCooldown_postfix"				"s"
		"StatDesc_StaminaRegenIncrease_prefix"			"+"
		"StatDesc_StaminaRegenIncrease"					"Stamina Recovery"
		"StatDesc_StaminaRegenIncrease_postfix"			"%"
		"StatDesc_DebuffResist"							"Debuff Resist"
		"StatDesc_DebuffResist_postfix"					"%"
		"StatDesc_HealingOutput"						"Heal Amp"
		"StatDesc_HealingOutput_postfix"				"%"
		"StatDesc_CritDamageBonusScale"					"Crit Bonus Scale"
		"StatDesc_CritDamageBonusScale_postfix"			"%"
		"StatDesc_MeleeResist"							"Melee Resist"
		"StatDesc_MeleeResist_postfix"					"%"

		"StatDesc_BulletSpeed"							"Bullet Velocity"
		"StatDesc_BulletSpeed_postfix"					"m/s"
		"StatDesc_BulletSpeedIncrease"					"Bullet Velocity Increase"
		"StatDesc_BulletSpeedIncrease_postfix"			"%"
		
		"StatDesc_WeaponRangeFalloffMin_postfix"		"m"
		"StatDesc_WeaponRangeFalloffMax_postfix"		"m"

		//"StatDesc_AttackPower"							"Attack Power"
		//"StatDesc_AbilityPower"							"Ability Power"
		//"StatDesc_DefensePower"							"Defense Power"

		"StatDesc_TechLifesteal_prefix"					"{s:sign}"
		"StatDesc_TechLifesteal"						"Spirit Lifesteal"
		"StatDesc_TechLifesteal_postfix"				"%"

		"StatDesc_TechLifestealNonHero_prefix"			"{s:sign}"
		"StatDesc_TechLifestealNonHero"					"Spirit Lifesteal on Non Heroes"

		"StatDesc_BulletLifesteal_prefix"					"{s:sign}"
		"StatDesc_BulletLifesteal"						"Bullet Lifesteal"
		"StatDesc_BulletLifesteal_postfix"				"%"

		"StatDesc_StaminaRegenPercent"						"Stamina Recovery"
		"StatDesc_StaminaRegenPercent_postfix"				"%"

		"Attribute_EWeaponAttribute_RapidFire"			"Rapid Fire"
		"Attribute_EWeaponAttribute_BurstFire"			"Burst Fire"
		"Attribute_EWeaponAttribute_Spreadshot"			"Spreadshot"
		"Attribute_EWeaponAttribute_BeamWeapon"			"Beam Weapon"
		"Attribute_EWeaponAttribute_CloseRange"			"Close Range"
		"Attribute_EWeaponAttribute_MediumRange"		"Medium Range"
		"Attribute_EWeaponAttribute_LongRange"			"Long Range"
		"Attribute_EWeaponAttribute_HeavyHitter"		"Heavy Hitter"
		"Attribute_EWeaponAttribute_Projectile"			"Projectile"
		"Attribute_EWeaponAttribute_Pistol"				"Pistol"
		"Attribute_EWeaponAttribute_Heavy"				"Heavy Artillery"
		"Attribute_EWeaponAttribute_Bow"				"Bow"
		

		//"WeaponPowerAttribute_Desc"						"%s1 to any weapon damage bonus"
		//"ArmorAttribute_Desc"							"%s1 to any bullet and spirit armor bonus"
		//"HealthAttribute_Desc"							"%s1 to any health and health regen bonuses"
		//"TechDamageAttribute_Desc"						"%s1 to any spirit damage bonus"
		//"FireRateAttribute_Desc"						"%s1 to any weapon fire rate bonus"

		//"WeaponPowerAttribute_Desc_0"					"no additional weapon damage bonuses"
		//"ArmorAttribute_Desc_0"							"no additional bullet armor bonuses"
		//"HealthAttribute_Desc_0"						"no additional health and health regen bonuses"
		//"TechDamageAttribute_Desc_0"					"no additional spirit damage bonuses"
		//"FireRateAttribute_Desc_0"						"no additional weapon fire rate bonuses"

		//-----------------------------------------------------------------------------
		// END Stat desc
		//-----------------------------------------------------------------------------

		//-----------------------------------------------------------------------------
		// Ability Properties desc
		//-----------------------------------------------------------------------------
		"AffectedProperty_new_value"				"<span class=\"AffectedValNew\">{s:valNew}</span>"
		"AffectedPropertyPostFix"					"<span class=\"AffectedValPostfix\">{s:valPostfix}</span>"

		"EMultiplyBase_postfix"						"%"

		"HealAmount_label"							"Heal Amount"

		"HealAmount_postvalue_label"							"Heal Amount"
		"HealInterval_label"						"Heal Interval"
		"HealInterval_postvalue_label"						"Heal Interval"
		"HealInterval_postfix"						"s"
		
		"SlowPercent_label"							"Move Speed"
		
		"SlowPercent_postvalue_label"							"Move Speed"
		"SlowPercent_postfix"						"%"
		"SlowPercent_prefix"						"-"
		"movement_slow"								"-move speed"

		"SlowPercentPerStack"						"Move Speed per Stack"
		"SlowPercentPerStack_postvalue_label"		"Move Speed per Stack"
		"SlowPercentPerStack_postfix"						"%"
		"SlowPercentPerStack_prefix"						"-"

		//"DroneLifetime_label"							"Drone Lifetime"

		"CritChance_label"							"Critical Chance"

		"CritChance_postvalue_label"							"Critical Chance"
		"CritChance_postfix"							"%"

		"ShieldHealth_label"							"Shield Health"


		"ShieldHealth_postvalue_label"							"Shield Health"

		//"SpeedBoostPercent_label"						"Speed"
		"SpeedBoostPercent_prefix"						"{s:sign}"
		"SpeedBoostPercent_postfix"						"%"

		"Damage_label"								"Damage"
		"Damage_postvalue_label"								"Damage"
		
		"DamagePerStack_label"								"Damage per Stack"
		"DamagePerStack_postvalue_label"					"Damage per Stack"

		"DamageBoosted_label"						"Damage"
		"DamageBoosted_postvalue_label"						"Damage"

		"BonusDamage_label"							"Bonus Damage"
		"BonusDamage_postvalue_label"							"Bonus Damage"

		"BonusDamagePercent_label"							"Bonus Damage"
		"BonusDamagePercent_postvalue_label"							"Bonus Damage"
		"BonusDamagePercent_prefix"						"{s:sign}"
		"BonusDamagePercent_postfix"						"%"

		"DamagePlayer_label"							"Damage to Players"
		"DamagePlayer_postvalue_label"							"Damage to Players"

		"DamageNPC_label"								"Damage to non-Players"


		"DamageNPC_postvalue_label"								"Damage to non-Players"

		"DetectionRadius_label"						"Detection Radius"


		"DetectionRadius_postvalue_label"						"Detection Radius"

		//"MaxMines_label"								"Max Mines"
	
		//"HealRate_label"								"Heal Rate"
		"HealRate_postfix"								"/sec"

		"Radius_label"								"Radius"

		"Radius_postvalue_label"								"Radius"
		"Radius_postfix"								"m"

		"InactiveRadius_label"						"Inactive Radius"

		"InactiveRadius_postvalue_label"						"Inactive Radius"
		"InactiveRadius_postfix"						"m"

		"ActiveRadius_label"						"Active Radius"

		"ActiveRadius_postvalue_label"						"Active Radius"
		"ActiveRadius_postfix"						"m"

		"MaxRadius_label"								"Max Radius"
		"MinRadius_postvalue_label"					"Min Radius"
		"MinRadius_postfix"							"m"
		"MaxRadius_postvalue_label"								"Max Radius"
		"MaxRadius_postfix"								"m"

		//"TackleRadius_label"							"Tackle Radius"
		"TackleRadius_postfix"							"m"

		"MovementDamagePercent_label"					"Damage"

		"MovementDamagePercent_postvalue_label"					"Damage"
		//"MovementDamagePercent_postfix"					" % Damage every 256 units moved"

		"DPS_prefix"									""
		"DPS_postfix"									""
		"DPS_label"									"Damage Per Second"

		"DPS_postvalue_label"									"Damage Per Second"

		"DamagePercentHealth_label"				"Max Health as Damage"

		"DamagePercentHealth_postvalue_label"				"Max Health as Damage"
		"DamagePercentHealth_postfix"			"%"
		"DPSPercentHealth_label" "Max Health as Damage"
		"DPSPercentHealth_postvalue_label" "Max Health as Damage"
		"DPSPercentHealth_postfix" "%"

		//"DPSIncrease_label"							"Damage Increase Rate"
		"DPSMin_label"								"Min DPS"
		"DPSMin_postvalue_label"								"Min DPS"
		"DPSMax_label"								"Max DPS"

		"DPSMax_postvalue_label"								"Max DPS"

		"DPS_Self_label"								"Self Damage"

		"DPS_Self_postvalue_label"								"Self Damage"
		"DPS_Self_postfix"								"/sec"

		"BaseAttackDamage_prefix"						"{s:sign}"
		"BaseAttackDamage_label"						"Base Damage"

		"BaseAttackDamage_postvalue_label"						"Base Damage"

		"BonusHealth_prefix"							"{s:sign}"
		"BonusHealth_label"							"Bonus Health"

		"SpiritPowerInnate_prefix"							"{s:sign}"
		"SpiritPowerInnate_label"							"Spirit Power"
		"SpiritPowerInnate_postvalue_label"					"Spirit Power"

		"BonusHealth_postvalue_label"							"Bonus Health"

		"MaxHealth_prefix"							"{s:sign}"
		"MaxHealth_label"							"Max Health"

		"MaxHealth_postvalue_label"							"Max Health"

		//"BonusEnergyMax_label"						"Energy Cells"

		"BonusMaxHealth_prefix"							"{s:sign}"
		"BonusMaxHealth_label"						"Max Health"

		"BonusMaxHealth_postvalue_label"						"Max Health"

		"BonusHealthPercent_prefix"					"{s:sign}"
		"BonusHealthPercent_postfix"				"%"
		"BonusHealthPercent_label"					"Health"

		"BonusHealthPercent_postvalue_label"					"Health"

		"BonusHealthRegen_prefix"					"{s:sign}"
		"BonusHealthRegen_postfix"					""
		"BonusHealthRegen_label"					"Health Regen"

		"BonusHealthRegen_postvalue_label"					"Health Regen"

		"OutOfCombatHealthRegen_prefix"					"{s:sign}"
		"OutOfCombatHealthRegen_postfix"				""
		"OutOfCombatHealthRegen_label"					"Out of Combat Regen"

		"OutOfCombatHealthRegen_postvalue_label"					"Out of Combat Regen"

		"BaseWeaponDamage_postfix"						"%"

		//"LevelUpBaseWeaponDamage"					"Bullet Damage"
		"LevelUpBaseMeleeDamage"					"Melee Damage"

		"HealthRegen_prefix"						"{s:sign}"
		"HealthRegen_postfix"						""
		"HealthRegen_label"						"Health Regen"

		"HealthRegen_postvalue_label"						"Health Regen"

		"BonusRegenMaxHealthPercent_prefix"					"{s:sign}"
		"BonusRegenMaxHealthPercent_postfix"					"%"
		"BonusRegenMaxHealthPercent_label"						"Max Health Regen"

		"BonusRegenMaxHealthPercent_postvalue_label"						"Max Health Regen"

		"BonusHealthRegenOutOfCombat_prefix"			"{s:sign}"
		//"BonusHealthRegenOutOfCombat_postfix"			""
		//"BonusHealthRegenOutOfCombat_label"			"Health Regen Out of Combat"

		"ExternalBonusHealthRegen_prefix"				"{s:sign}"
		"ExternalBonusHealthRegen_postfix"				"/sec"
		"ExternalBonusHealthRegen_label"				"Health Regen"

		"ExternalBonusHealthRegen_postvalue_label"				"Health Regen"

		"ActiveHealthRegenBoost_prefix"					"{s:sign}"
		//"ActiveHealthRegenBoost_postfix"				"hp/sec"
		"ActiveHealthRegenBoost_label"				"Health Regen"

		"ActiveHealthRegenBoost_postvalue_label"				"Health Regen"

		"NonPlayerBonusWeaponPower_label"			"Weapon Damage vs. NPCs"

		"NonPlayerBonusWeaponPower_postvalue_label"			"Weapon Damage vs. NPCs"
		"NonPlayerBonusWeaponPower_prefix"			"{s:sign}"
		"NonPlayerBonusWeaponPower_postfix"			"%"
		"NonPlayerBonusWeaponPower_conditional"		"against NPCs"

		"NonPlayerBulletResist_label"			"Bullet Resist vs. NPCs"

		"NonPlayerBulletResist_postvalue_label"			"Bullet Resist vs. NPCs"
		"NonPlayerBulletResist_prefix"			"{s:sign}"
		"NonPlayerBulletResist_postfix"			"%"
		"NonPlayerBulletResist_conditional"		"against NPCs"

		"BonusMeleeDamagePercent_prefix"				"{s:sign}"
		"BonusMeleeDamagePercent_postfix"				"%"
		"BonusMeleeDamagePercent_label"				"Melee Damage"

		"BonusMeleeDamagePercent_postvalue_label"				"Melee Damage"

		"BonusMeleeDamage_prefix"						"{s:sign}"
		"BonusMeleeDamage_label"						"Melee Damage"

		"BonusMeleeDamage_postvalue_label"						"Melee Damage"

		"FuseTime_label"								"Fuse Time"

		"FuseTime_postvalue_label"								"Fuse Time"
		"FuseTime_postfix"								"s"

		"BonusAmmoRegen_prefix"							"{s:sign}"
		"BonusAmmoRegen_postfix"						" per second"
		//"BonusAmmoRegen_label"						"Ammo Regen"

		"BonusAmmo_prefix"								"{s:sign}"
		"BonusAmmo_postfix"								"%"
		//"BonusAmmo_label"								"Bullets"

		"Lifetime_postfix"								"s"
		"Lifetime_label"								"Lifetime"

		"Lifetime_postvalue_label"								"Lifetime"

		"Distance_postfix"								"m"
		//"Distance_label"								"Distance"

		//"ChainDamageCoeff_postfix"						"% of gun damage"
		//"ChainDamageCoeff_label"						"Chain Damage"

		"BulletArmor_prefix"							"{s:sign}"
		"BulletArmor_label"								"Bullet Armor"

		"BulletArmor_postvalue_label"								"Bullet Armor"

		"BulletResist_prefix"							"{s:sign}"
		"BulletResist_postfix"							"%"
		"BulletResist_label"							"Bullet Resist"

		"BulletResist_postvalue_label"							"Bullet Resist"

		"BulletArmorDamageReduction_prefix"				"{s:sign}"
		"BulletArmorDamageReduction_postfix"			"%"
		"BulletArmorDamageReduction_label"				"Bullet Resist"
		"BulletArmorDamageReduction_postvalue_label"				"Bullet Resist"

		"BulletArmorDamageReductionPerStack_prefix"				"{s:sign}"
		"BulletArmorDamageReductionPerStack_postfix"			"%"
		"BulletArmorDamageReductionPerStack_label"				"Bullet Resist per Stack"
		"BulletArmorDamageReductionPerStack_postvalue_label"	"Bullet Resist per Stack"



		// this name is misleading since we use this as a debuff ("TechResist" is the buff version)
		"TechArmorDamageReduction_prefix"				"{s:sign}"
		"TechArmorDamageReduction_postfix"				"%"
		"TechArmorDamageReduction_Label"				"Spirit Resist"

		"TechArmorDamageReduction_postvalue_label"				"Spirit Resist"

		"BulletResistReduction_label"		"Bullet Resist"
		"BulletResistReduction_postvalue_label"		"Bullet Resist"
		"BulletResistReduction_postfix"	"%"

		"BulletResistReductionPerStack_label"		"Bullet Resist per Stack"
		"BulletResistReductionPerStack_postvalue_label"		"Bullet Resist per Stack"
		"BulletResistReductionPerStack_postfix"	"%"

		"MagicResistReduction_label"		"Spirit Resist"

		"MagicResistReduction_postvalue_label"		"Spirit Resist"
		"MagicResistReduction_postfix"	"%"

		"TechDamageScale_prefix"						"{s:sign}"
		"TechDamageScale_postfix"						"%"
		"TechDamageScale_label"							"Spirit Damage"

		"TechDamageScale_postvalue_label"							"Spirit Damage"

		"OutgoingTechDamagePercent_label" "Spirit Damage"

		"OutgoingTechDamagePercent_postvalue_label" "Spirit Damage"
		"OutgoingTechDamagePercent_postfix" "%"

		"TechArmor_prefix"								"{s:sign}"
		"TechArmor_label"								"Spirit Armor"
		
		"TechArmor_postvalue_label"								"Spirit Armor"
		
		"TechResist_prefix"								"{s:sign}"
		"TechResist_postfix"							"%"
		"TechResist_label"								"Spirit Resist"

		"TechResist_postvalue_label"								"Spirit Resist"

		"TechResistPerStack_prefix"						"{s:sign}"
		"TechResistPerStack_postfix"					"%"
		"TechResistPerStack_label"						"Spirit Amp per Stack"

		"TechResistPerStack_postvalue_label"						"Spirit Amp per Stack"

		"MagicIncreasePerStack_prefix"					"{s:sign}"
		"MagicIncreasePerStack_postfix"					"%"
		"MagicIncreasePerStack_label"					"Spirit Amp per Stack"

		"MagicIncreasePerStack_postvalue_label"					"Spirit Amp per Stack"

		"BulletDamageReduction_postfix"					"%"
		"BulletDamageReduction_label"					"Bullet Armor"

		"BulletDamageReduction_postvalue_label"					"Bullet Armor"

		"ActiveBulletDamageReduction_prefix"			"{s:sign}"
		"ActiveBulletDamageReduction_label"			"Bullet Damage"
		"ActiveBulletDamageReduction_postvalue_label"			"Bullet Damage"
		"ActiveBulletDamageReduction_postfix"			"%"

		"BonusMoveSpeed_prefix"							"{s:sign}"
		"BonusMoveSpeed_label"						"Move Speed"
		"BonusMoveSpeed_postvalue_label"						"Move Speed"
		"BonusMoveSpeed_postfix"						" m/s"
		
		"TeleporterBonus"							"Bonus Movespeed!"
		"RunSpeed_postfix"						" m/s"

		"WeaponRange_label"							"Weapon Range"

		"WeaponRange_postvalue_label"							"Weapon Range"
		"WeaponRange_postfix"						" m"

		"BonusMoveSpeedPercent_prefix"					"{s:sign}"
		"BonusMoveSpeedPercent_postfix"					"%"
		"BonusMoveSpeedPercent_label"					"Move Speed"

		"BonusMoveSpeedPercent_postvalue_label"					"Move Speed"

		"SlowResistancePercent_prefix"					"{s:sign}"
		"SlowResistancePercent_label"					"Slow Resist"
		"SlowResistancePercent_postvalue_label"					"Slow Resist"
		"SlowResistancePercent_postfix"					"%"

		"AirSpeedBonus_label"						"Bonus Air Speed"

		"AirSpeedBonus_postvalue_label"						"Bonus Air Speed"
		"AirSpeedBonus_prefix"						"{s:sign}"
		"AirSpeedBonus_postfix"						"m/s"
		//"AscendSpeed_label"							""
		//"DescendSpeed_label"							""

		"BonusCooldownReduction_label"					"Cooldown Reduction Per Bullet"


		"BonusCooldownReduction_postvalue_label"					"Cooldown Reduction Per Bullet"

		"BonusClipSize_prefix"							"{s:sign}"
		"BonusClipSize_label"							"Ammo"

		"BonusClipSize_postvalue_label"							"Ammo"

		"BonusClipSizePercent_prefix"					"{s:sign}"
		"BonusClipSizePercent_postfix"					"%"
		"BonusClipSizePercent_label"					"Max Ammo"

		"BonusClipSizePercent_postvalue_label"					"Max Ammo"

		"TemporaryBonusClipSize_prefix"				"{s:sign}"
		"TemporaryBonusClipSize_label"				"Temporary Ammo"

		"TemporaryBonusClipSize_postvalue_label"				"Temporary Ammo"

		"TemporaryBonusClipSizePercent_prefix"			"{s:sign}"
		"TemporaryBonusClipSizePercent_postfix"			"%"
		"TemporaryBonusClipSizePercent_label"			"Temporary Ammo"

		"TemporaryBonusClipSizePercent_postvalue_label"			"Temporary Ammo"

		"AmmoReloadPercent_postfix"					"%"
		"AmmoReloadPercent_label"					"Bullets Reloaded"

		"AmmoReloadPercent_postvalue_label"					"Bullets Reloaded"

		"BulletPenetrationPercent_postfix"				"%"
		"BulletPenetrationPercent_label"				"Bullet Penetration Damage"

		"BulletPenetrationPercent_postvalue_label"				"Bullet Penetration Damage"

		"TechPower_prefix"								"{s:sign}"
		"TechPower_label"								"Spirit Power"
		"TechPower_postvalue_label"								"Spirit Power"
		"TechPower_postfix"								""

		"TechPowerPercent_prefix"						"{s:sign}"
		"TechPowerPercent_label"						"Spirit Power"
		"TechPowerPercent_postvalue_label"						"Spirit Power"
		"TechPowerPercent_postfix"						"%"


		"ArmorPower_prefix"								"{s:sign}"
